"","Overall","List_Number"
"Meal_bin_24h...4221",0,44
"Hour...4222",0,44
"Meal_time...4223",0,44
"PPG_spike_prev...4224",0,44
"Staples_g_24h_missing...4225",0,44
"Vegetables_g_24h_missing...4226",0,44
"Fruits_g_24h_missing...4227",0,44
"Animal_Foods_g_24h_missing...4228",0,44
"Dairy_Products_g_24h_missing...4229",0,44
"Legumes_Nuts_g_8h_missing...4230",0,44
"Legumes_Nuts_g_24h_missing...4231",0,44
"Sweets_g_8h_missing...4232",0,44
"Sweets_g_24h_missing...4233",0,44
"Total_g_8h_missing...4234",0,44
"Total_g_24h_missing...4235",0,44
"Staples_bin_24h_missing...4236",0,44
"Vegetables_bin_24h_missing...4237",0,44
"Fruits_bin_24h_missing...4238",0,44
"Animal_Foods_bin_24h_missing...4239",0,44
"Dairy_Products_bin_24h_missing...4240",0,44
"Legumes_Nuts_bin_24h_missing...4241",0,44
"Sweets_bin_24h_missing...4242",0,44
"Meal_bin_24h_missing...4243",0,44
"PPG_spike_prev_missing...4244",0,44
"Total_g_8h...4245",100,45
"Vegetables_bin_8h...4246",71.1798441328654,45
"Dairy_Products_g_8h...4247",58.4603940808929,45
"Vegetables_g_8h...4248",30.1967391827623,45
"Vegetables_g_24h...4249",18.3754276803141,45
"Staples_g_8h...4250",13.3619861468612,45
"Meal_bin_8h...4251",8.50697127204299,45
"Staples_g_24h...4252",6.856822274329,45
"Hour...4253",5.14120662434409,45
"Dairy_Products_bin_8h...4254",4.93395508882744,45
"Staples_g_8h_missing...4255",4.1093553085004,45
"Animal_Foods_bin_8h...4256",3.64580255397352,45
"Animal_Foods_g_8h...4257",3.41940974350045,45
"Animal_Foods_g_24h...4258",2.96437149183767,45
"Day...4259",1.55725612902704,45
"Vegetables_g...4260",1.13214245219752,45
"weekday_num...4261",0.668628829616764,45
"Non.insulin.hypoglycemic.agents...4262",0,45
"basal_insulin...4263",0,45
"bolus_insulin...4264",0,45
"Intermediate_insulin...4265",0,45
"Staples_g...4266",0,45
"Staples_bin...4267",0,45
"Vegetables_bin...4268",0,45
"Fruits_g...4269",0,45
"Fruits_bin...4270",0,45
"Animal_Foods_g...4271",0,45
"Animal_Foods_bin...4272",0,45
"Dairy_Products_g...4273",0,45
"Dairy_Products_bin...4274",0,45
"Legumes_Nuts_g...4275",0,45
"Legumes_Nuts_bin...4276",0,45
"Sweets_g...4277",0,45
"Sweets_bin...4278",0,45
"total_g...4279",0,45
"basal_insulin_dose...4280",0,45
"bolus_insulin_dose...4281",0,45
"intermediate_insulin_dose...4282",0,45
"Insulin_Basal_Time...4283",0,45
"Intermediate_insulin_Time...4284",0,45
"Bolus_insulin_Time...4285",0,45
"Non_Insulin_Time...4286",0,45
"bolus_insulin_dose_time...4287",0,45
"basal_insulin_dose_time...4288",0,45
"intermediate_insulin_dose_time...4289",0,45
"day...4290",0,45
"month...4291",0,45
"Fruits_g_8h...4292",0,45
"Fruits_g_24h...4293",0,45
"Dairy_Products_g_24h...4294",0,45
"Legumes_Nuts_g_8h...4295",0,45
"Legumes_Nuts_g_24h...4296",0,45
"Sweets_g_8h...4297",0,45
"Sweets_g_24h...4298",0,45
"Total_g_24h...4299",0,45
"Staples_bin_8h...4300",0,45
"Staples_bin_24h...4301",0,45
"Vegetables_bin_24h...4302",0,45
"Fruits_bin_8h...4303",0,45
"Fruits_bin_24h...4304",0,45
"Animal_Foods_bin_24h...4305",0,45
"Dairy_Products_bin_24h...4306",0,45
"Legumes_Nuts_bin_8h...4307",0,45
"Legumes_Nuts_bin_24h...4308",0,45
"Sweets_bin_8h...4309",0,45
"Sweets_bin_24h...4310",0,45
"Meal_bin_24h...4311",0,45
"Meal_time...4312",0,45
"PPG_spike_prev...4313",0,45
"Staples_g_24h_missing...4314",0,45
"Vegetables_g_8h_missing...4315",0,45
"Vegetables_g_24h_missing...4316",0,45
"Fruits_g_8h_missing...4317",0,45
"Fruits_g_24h_missing...4318",0,45
"Animal_Foods_g_8h_missing...4319",0,45
"Animal_Foods_g_24h_missing...4320",0,45
"Dairy_Products_g_8h_missing...4321",0,45
"Dairy_Products_g_24h_missing...4322",0,45
"Legumes_Nuts_g_8h_missing...4323",0,45
"Legumes_Nuts_g_24h_missing...4324",0,45
"Sweets_g_8h_missing...4325",0,45
"Sweets_g_24h_missing...4326",0,45
"Total_g_8h_missing...4327",0,45
"Total_g_24h_missing...4328",0,45
"Staples_bin_24h_missing...4329",0,45
"Vegetables_bin_24h_missing...4330",0,45
"Fruits_bin_24h_missing...4331",0,45
"Animal_Foods_bin_24h_missing...4332",0,45
"Dairy_Products_bin_24h_missing...4333",0,45
"Legumes_Nuts_bin_24h_missing...4334",0,45
"Sweets_bin_24h_missing...4335",0,45
"Meal_bin_24h_missing...4336",0,45
"PPG_spike_prev_missing...4337",0,45
"Staples_bin...4338",100,46
"Legumes_Nuts_bin...4339",72.222220495405,46
"Animal_Foods_g_24h...4340",44.4444409908099,46
"Dairy_Products_g_8h...4341",44.4444409908099,46
"Total_g_8h...4342",11.1111086935669,46
"Hour...4343",5.55555434678346,46
"Non.insulin.hypoglycemic.agents...4344",0,46
"basal_insulin...4345",0,46
"bolus_insulin...4346",0,46
"Intermediate_insulin...4347",0,46
"Staples_g...4348",0,46
"Vegetables_g...4349",0,46
"Vegetables_bin...4350",0,46
"Fruits_g...4351",0,46
"Fruits_bin...4352",0,46
"Animal_Foods_g...4353",0,46
"Animal_Foods_bin...4354",0,46
"Dairy_Products_g...4355",0,46
"Dairy_Products_bin...4356",0,46
"Legumes_Nuts_g...4357",0,46
"Sweets_g...4358",0,46
"Sweets_bin...4359",0,46
"total_g...4360",0,46
"Day...4361",0,46
"basal_insulin_dose...4362",0,46
"bolus_insulin_dose...4363",0,46
"intermediate_insulin_dose...4364",0,46
"Insulin_Basal_Time...4365",0,46
"Intermediate_insulin_Time...4366",0,46
"Bolus_insulin_Time...4367",0,46
"Non_Insulin_Time...4368",0,46
"bolus_insulin_dose_time...4369",0,46
"basal_insulin_dose_time...4370",0,46
"intermediate_insulin_dose_time...4371",0,46
"day...4372",0,46
"month...4373",0,46
"Staples_g_8h...4374",0,46
"Staples_g_24h...4375",0,46
"Vegetables_g_8h...4376",0,46
"Vegetables_g_24h...4377",0,46
"Fruits_g_8h...4378",0,46
"Fruits_g_24h...4379",0,46
"Animal_Foods_g_8h...4380",0,46
"Dairy_Products_g_24h...4381",0,46
"Legumes_Nuts_g_8h...4382",0,46
"Legumes_Nuts_g_24h...4383",0,46
"Sweets_g_8h...4384",0,46
"Sweets_g_24h...4385",0,46
"Total_g_24h...4386",0,46
"Staples_bin_8h...4387",0,46
"Staples_bin_24h...4388",0,46
"Vegetables_bin_8h...4389",0,46
"Vegetables_bin_24h...4390",0,46
"Fruits_bin_8h...4391",0,46
"Fruits_bin_24h...4392",0,46
"Animal_Foods_bin_8h...4393",0,46
"Animal_Foods_bin_24h...4394",0,46
"Dairy_Products_bin_8h...4395",0,46
"Dairy_Products_bin_24h...4396",0,46
"Legumes_Nuts_bin_8h...4397",0,46
"Legumes_Nuts_bin_24h...4398",0,46
"Sweets_bin_8h...4399",0,46
"Sweets_bin_24h...4400",0,46
"Meal_bin_8h...4401",0,46
"Meal_bin_24h...4402",0,46
"Meal_time...4403",0,46
"weekday_num...4404",0,46
"PPG_spike_prev...4405",0,46
"Staples_g_8h_missing...4406",0,46
"Vegetables_g_8h_missing...4407",0,46
"Fruits_g_8h_missing...4408",0,46
"Animal_Foods_g_8h_missing...4409",0,46
"Dairy_Products_g_8h_missing...4410",0,46
"Legumes_Nuts_g_8h_missing...4411",0,46
"Sweets_g_8h_missing...4412",0,46
"Total_g_8h_missing...4413",0,46
"PPG_spike_prev_missing...4414",0,46
"Total_g_24h...4415",100,47
"weekday_num...4416",56,47
"Staples_g_8h...4417",7.11959838173227,47
"Animal_Foods_g_24h...4418",0.889949797716533,47
"Non.insulin.hypoglycemic.agents...4419",0,47
"basal_insulin...4420",0,47
"bolus_insulin...4421",0,47
"Intermediate_insulin...4422",0,47
"Staples_g...4423",0,47
"Staples_bin...4424",0,47
"Vegetables_g...4425",0,47
"Vegetables_bin...4426",0,47
"Fruits_g...4427",0,47
"Fruits_bin...4428",0,47
"Animal_Foods_g...4429",0,47
"Animal_Foods_bin...4430",0,47
"Dairy_Products_g...4431",0,47
"Dairy_Products_bin...4432",0,47
"Legumes_Nuts_g...4433",0,47
"Legumes_Nuts_bin...4434",0,47
"Sweets_g...4435",0,47
"Sweets_bin...4436",0,47
"total_g...4437",0,47
"Day...4438",0,47
"basal_insulin_dose...4439",0,47
"bolus_insulin_dose...4440",0,47
"intermediate_insulin_dose...4441",0,47
"Insulin_Basal_Time...4442",0,47
"Intermediate_insulin_Time...4443",0,47
"Bolus_insulin_Time...4444",0,47
"Non_Insulin_Time...4445",0,47
"bolus_insulin_dose_time...4446",0,47
"basal_insulin_dose_time...4447",0,47
"intermediate_insulin_dose_time...4448",0,47
"day...4449",0,47
"month...4450",0,47
"Staples_g_24h...4451",0,47
"Vegetables_g_8h...4452",0,47
"Vegetables_g_24h...4453",0,47
"Fruits_g_8h...4454",0,47
"Fruits_g_24h...4455",0,47
"Animal_Foods_g_8h...4456",0,47
"Dairy_Products_g_8h...4457",0,47
"Dairy_Products_g_24h...4458",0,47
"Legumes_Nuts_g_8h...4459",0,47
"Legumes_Nuts_g_24h...4460",0,47
"Sweets_g_8h...4461",0,47
"Sweets_g_24h...4462",0,47
"Total_g_8h...4463",0,47
"Staples_bin_8h...4464",0,47
"Staples_bin_24h...4465",0,47
"Vegetables_bin_8h...4466",0,47
"Vegetables_bin_24h...4467",0,47
"Fruits_bin_8h...4468",0,47
"Fruits_bin_24h...4469",0,47
"Animal_Foods_bin_8h...4470",0,47
"Animal_Foods_bin_24h...4471",0,47
"Dairy_Products_bin_8h...4472",0,47
"Dairy_Products_bin_24h...4473",0,47
"Legumes_Nuts_bin_8h...4474",0,47
"Legumes_Nuts_bin_24h...4475",0,47
"Sweets_bin_8h...4476",0,47
"Sweets_bin_24h...4477",0,47
"Meal_bin_8h...4478",0,47
"Meal_bin_24h...4479",0,47
"Hour...4480",0,47
"Meal_time...4481",0,47
"PPG_spike_prev...4482",0,47
"Staples_g_8h_missing...4483",0,47
"Staples_g_24h_missing...4484",0,47
"Vegetables_g_8h_missing...4485",0,47
"Vegetables_g_24h_missing...4486",0,47
"Fruits_g_8h_missing...4487",0,47
"Fruits_g_24h_missing...4488",0,47
"Animal_Foods_g_8h_missing...4489",0,47
"Animal_Foods_g_24h_missing...4490",0,47
"Dairy_Products_g_8h_missing...4491",0,47
"Dairy_Products_g_24h_missing...4492",0,47
"Legumes_Nuts_g_8h_missing...4493",0,47
"Legumes_Nuts_g_24h_missing...4494",0,47
"Sweets_g_8h_missing...4495",0,47
"Sweets_g_24h_missing...4496",0,47
"Total_g_8h_missing...4497",0,47
"Total_g_24h_missing...4498",0,47
"Staples_bin_24h_missing...4499",0,47
"Vegetables_bin_24h_missing...4500",0,47
"Fruits_bin_24h_missing...4501",0,47
"Animal_Foods_bin_24h_missing...4502",0,47
"Dairy_Products_bin_24h_missing...4503",0,47
"Legumes_Nuts_bin_24h_missing...4504",0,47
"Sweets_bin_24h_missing...4505",0,47
"Meal_bin_24h_missing...4506",0,47
"PPG_spike_prev_missing...4507",0,47
"Hour...4508",100,48
"Sweets_bin...4509",36.3307108915533,48
"Total_g_24h...4510",22.2212224991781,48
"Meal_bin_8h...4511",19.0467623686475,48
"Meal_time...4512",9.52338197705568,48
"Vegetables_g_8h_missing...4513",2.04333828991615,48
"Non.insulin.hypoglycemic.agents...4514",0,48
"basal_insulin...4515",0,48
"bolus_insulin...4516",0,48
"Intermediate_insulin...4517",0,48
"Staples_g...4518",0,48
"Staples_bin...4519",0,48
"Vegetables_g...4520",0,48
"Vegetables_bin...4521",0,48
"Fruits_g...4522",0,48
"Fruits_bin...4523",0,48
"Animal_Foods_g...4524",0,48
"Animal_Foods_bin...4525",0,48
"Dairy_Products_g...4526",0,48
"Dairy_Products_bin...4527",0,48
"Legumes_Nuts_g...4528",0,48
"Legumes_Nuts_bin...4529",0,48
"Sweets_g...4530",0,48
"total_g...4531",0,48
"Day...4532",0,48
"basal_insulin_dose...4533",0,48
"bolus_insulin_dose...4534",0,48
"intermediate_insulin_dose...4535",0,48
"Insulin_Basal_Time...4536",0,48
"Intermediate_insulin_Time...4537",0,48
"Bolus_insulin_Time...4538",0,48
"Non_Insulin_Time...4539",0,48
"bolus_insulin_dose_time...4540",0,48
"basal_insulin_dose_time...4541",0,48
"intermediate_insulin_dose_time...4542",0,48
"day...4543",0,48
"month...4544",0,48
"Staples_g_8h...4545",0,48
"Staples_g_24h...4546",0,48
"Vegetables_g_8h...4547",0,48
"Vegetables_g_24h...4548",0,48
"Fruits_g_8h...4549",0,48
"Fruits_g_24h...4550",0,48
"Animal_Foods_g_8h...4551",0,48
"Animal_Foods_g_24h...4552",0,48
"Dairy_Products_g_8h...4553",0,48
"Dairy_Products_g_24h...4554",0,48
"Legumes_Nuts_g_8h...4555",0,48
"Legumes_Nuts_g_24h...4556",0,48
"Sweets_g_8h...4557",0,48
"Sweets_g_24h...4558",0,48
"Total_g_8h...4559",0,48
"Staples_bin_8h...4560",0,48
"Staples_bin_24h...4561",0,48
"Vegetables_bin_8h...4562",0,48
"Vegetables_bin_24h...4563",0,48
"Fruits_bin_8h...4564",0,48
"Fruits_bin_24h...4565",0,48
"Animal_Foods_bin_8h...4566",0,48
"Animal_Foods_bin_24h...4567",0,48
"Dairy_Products_bin_8h...4568",0,48
"Dairy_Products_bin_24h...4569",0,48
"Legumes_Nuts_bin_8h...4570",0,48
"Legumes_Nuts_bin_24h...4571",0,48
"Sweets_bin_8h...4572",0,48
"Sweets_bin_24h...4573",0,48
"Meal_bin_24h...4574",0,48
"weekday_num...4575",0,48
"PPG_spike_prev...4576",0,48
"Staples_g_8h_missing...4577",0,48
"Staples_g_24h_missing...4578",0,48
"Vegetables_g_24h_missing...4579",0,48
"Fruits_g_8h_missing...4580",0,48
"Fruits_g_24h_missing...4581",0,48
"Animal_Foods_g_8h_missing...4582",0,48
"Animal_Foods_g_24h_missing...4583",0,48
"Dairy_Products_g_8h_missing...4584",0,48
"Dairy_Products_g_24h_missing...4585",0,48
"Legumes_Nuts_g_8h_missing...4586",0,48
"Legumes_Nuts_g_24h_missing...4587",0,48
"Sweets_g_8h_missing...4588",0,48
"Sweets_g_24h_missing...4589",0,48
"Total_g_8h_missing...4590",0,48
"Total_g_24h_missing...4591",0,48
"Staples_bin_8h_missing...4592",0,48
"Staples_bin_24h_missing...4593",0,48
"Vegetables_bin_8h_missing...4594",0,48
"Vegetables_bin_24h_missing...4595",0,48
"Fruits_bin_8h_missing...4596",0,48
"Fruits_bin_24h_missing...4597",0,48
"Animal_Foods_bin_8h_missing...4598",0,48
"Animal_Foods_bin_24h_missing...4599",0,48
"Dairy_Products_bin_8h_missing...4600",0,48
"Dairy_Products_bin_24h_missing...4601",0,48
"Legumes_Nuts_bin_8h_missing...4602",0,48
"Legumes_Nuts_bin_24h_missing...4603",0,48
"Sweets_bin_8h_missing...4604",0,48
"Sweets_bin_24h_missing...4605",0,48
"Meal_bin_8h_missing...4606",0,48
"Meal_bin_24h_missing...4607",0,48
"PPG_spike_prev_missing...4608",0,48
"Non.insulin.hypoglycemic.agents...4609",100,49
"basal_insulin...4610",0,49
"bolus_insulin...4611",0,49
"Intermediate_insulin...4612",0,49
"Staples_g...4613",0,49
"Staples_bin...4614",0,49
"Vegetables_g...4615",0,49
"Vegetables_bin...4616",0,49
"Fruits_g...4617",0,49
"Fruits_bin...4618",0,49
"Animal_Foods_g...4619",0,49
"Animal_Foods_bin...4620",0,49
"Dairy_Products_g...4621",0,49
"Dairy_Products_bin...4622",0,49
"Legumes_Nuts_g...4623",0,49
"Legumes_Nuts_bin...4624",0,49
"Sweets_g...4625",0,49
"Sweets_bin...4626",0,49
"total_g...4627",0,49
"Day...4628",0,49
"basal_insulin_dose...4629",0,49
"bolus_insulin_dose...4630",0,49
"intermediate_insulin_dose...4631",0,49
"Insulin_Basal_Time...4632",0,49
"Intermediate_insulin_Time...4633",0,49
"Bolus_insulin_Time...4634",0,49
"Non_Insulin_Time...4635",0,49
"bolus_insulin_dose_time...4636",0,49
"basal_insulin_dose_time...4637",0,49
"intermediate_insulin_dose_time...4638",0,49
"day...4639",0,49
"month...4640",0,49
"Staples_g_8h...4641",0,49
"Staples_g_24h...4642",0,49
"Vegetables_g_8h...4643",0,49
"Vegetables_g_24h...4644",0,49
"Fruits_g_8h...4645",0,49
"Fruits_g_24h...4646",0,49
"Animal_Foods_g_8h...4647",0,49
"Animal_Foods_g_24h...4648",0,49
"Dairy_Products_g_8h...4649",0,49
"Dairy_Products_g_24h...4650",0,49
"Legumes_Nuts_g_8h...4651",0,49
"Legumes_Nuts_g_24h...4652",0,49
"Sweets_g_8h...4653",0,49
"Sweets_g_24h...4654",0,49
"Total_g_8h...4655",0,49
"Total_g_24h...4656",0,49
"Staples_bin_8h...4657",0,49
"Staples_bin_24h...4658",0,49
"Vegetables_bin_8h...4659",0,49
"Vegetables_bin_24h...4660",0,49
"Fruits_bin_8h...4661",0,49
"Fruits_bin_24h...4662",0,49
"Animal_Foods_bin_8h...4663",0,49
"Animal_Foods_bin_24h...4664",0,49
"Dairy_Products_bin_8h...4665",0,49
"Dairy_Products_bin_24h...4666",0,49
"Legumes_Nuts_bin_8h...4667",0,49
"Legumes_Nuts_bin_24h...4668",0,49
"Sweets_bin_8h...4669",0,49
"Sweets_bin_24h...4670",0,49
"Meal_bin_8h...4671",0,49
"Meal_bin_24h...4672",0,49
"Hour...4673",0,49
"Meal_time...4674",0,49
"weekday_num...4675",0,49
"PPG_spike_prev...4676",0,49
"Staples_g_8h_missing...4677",0,49
"Vegetables_g_8h_missing...4678",0,49
"Fruits_g_8h_missing...4679",0,49
"Animal_Foods_g_8h_missing...4680",0,49
"Dairy_Products_g_8h_missing...4681",0,49
"Legumes_Nuts_g_8h_missing...4682",0,49
"Sweets_g_8h_missing...4683",0,49
"Total_g_8h_missing...4684",0,49
"PPG_spike_prev_missing...4685",0,49
"Vegetables_g...4686",100,50
"Total_g_24h...4687",74.3550615171694,50
"total_g...4688",22.8674699456871,50
"Staples_g_24h...4689",4.89133377441852,50
"Legumes_Nuts_bin...4690",2.18941695989786,50
"weekday_num...4691",1.74823350550301,50
"Non.insulin.hypoglycemic.agents...4692",0,50
"basal_insulin...4693",0,50
"bolus_insulin...4694",0,50
"Intermediate_insulin...4695",0,50
"Staples_g...4696",0,50
"Staples_bin...4697",0,50
"Vegetables_bin...4698",0,50
"Fruits_g...4699",0,50
"Fruits_bin...4700",0,50
"Animal_Foods_g...4701",0,50
"Animal_Foods_bin...4702",0,50
"Dairy_Products_g...4703",0,50
"Dairy_Products_bin...4704",0,50
"Legumes_Nuts_g...4705",0,50
"Sweets_g...4706",0,50
"Sweets_bin...4707",0,50
"Day...4708",0,50
"basal_insulin_dose...4709",0,50
"bolus_insulin_dose...4710",0,50
"intermediate_insulin_dose...4711",0,50
"Insulin_Basal_Time...4712",0,50
"Intermediate_insulin_Time...4713",0,50
"Bolus_insulin_Time...4714",0,50
"Non_Insulin_Time...4715",0,50
"bolus_insulin_dose_time...4716",0,50
"basal_insulin_dose_time...4717",0,50
"intermediate_insulin_dose_time...4718",0,50
"day...4719",0,50
"month...4720",0,50
"Staples_g_8h...4721",0,50
"Vegetables_g_8h...4722",0,50
"Vegetables_g_24h...4723",0,50
"Fruits_g_8h...4724",0,50
"Fruits_g_24h...4725",0,50
"Animal_Foods_g_8h...4726",0,50
"Animal_Foods_g_24h...4727",0,50
"Dairy_Products_g_8h...4728",0,50
"Dairy_Products_g_24h...4729",0,50
"Legumes_Nuts_g_8h...4730",0,50
"Legumes_Nuts_g_24h...4731",0,50
"Sweets_g_8h...4732",0,50
"Sweets_g_24h...4733",0,50
"Total_g_8h...4734",0,50
"Staples_bin_8h...4735",0,50
"Staples_bin_24h...4736",0,50
"Vegetables_bin_8h...4737",0,50
"Vegetables_bin_24h...4738",0,50
"Fruits_bin_8h...4739",0,50
"Fruits_bin_24h...4740",0,50
"Animal_Foods_bin_8h...4741",0,50
"Animal_Foods_bin_24h...4742",0,50
"Dairy_Products_bin_8h...4743",0,50
"Dairy_Products_bin_24h...4744",0,50
"Legumes_Nuts_bin_8h...4745",0,50
"Legumes_Nuts_bin_24h...4746",0,50
"Sweets_bin_8h...4747",0,50
"Sweets_bin_24h...4748",0,50
"Meal_bin_8h...4749",0,50
"Meal_bin_24h...4750",0,50
"Hour...4751",0,50
"Meal_time...4752",0,50
"PPG_spike_prev...4753",0,50
"Staples_g_8h_missing...4754",0,50
"Staples_g_24h_missing...4755",0,50
"Vegetables_g_8h_missing...4756",0,50
"Vegetables_g_24h_missing...4757",0,50
"Fruits_g_8h_missing...4758",0,50
"Fruits_g_24h_missing...4759",0,50
"Animal_Foods_g_8h_missing...4760",0,50
"Animal_Foods_g_24h_missing...4761",0,50
"Dairy_Products_g_8h_missing...4762",0,50
"Dairy_Products_g_24h_missing...4763",0,50
"Legumes_Nuts_g_8h_missing...4764",0,50
"Legumes_Nuts_g_24h_missing...4765",0,50
"Sweets_g_8h_missing...4766",0,50
"Sweets_g_24h_missing...4767",0,50
"Total_g_8h_missing...4768",0,50
"Total_g_24h_missing...4769",0,50
"Staples_bin_24h_missing...4770",0,50
"Vegetables_bin_24h_missing...4771",0,50
"Fruits_bin_24h_missing...4772",0,50
"Animal_Foods_bin_24h_missing...4773",0,50
"Dairy_Products_bin_24h_missing...4774",0,50
"Legumes_Nuts_bin_24h_missing...4775",0,50
"Sweets_bin_24h_missing...4776",0,50
"Meal_bin_24h_missing...4777",0,50
"PPG_spike_prev_missing...4778",0,50
"Vegetables_g_24h...4779",100,51
"Animal_Foods_g...4780",49.3432825939159,51
"Animal_Foods_g_24h...4781",20.9025901104675,51
"Total_g_24h...4782",19.5351255711922,51
"weekday_num...4783",13.3173208493411,51
"Animal_Foods_bin_24h...4784",6.03948513820148,51
"Animal_Foods_bin...4785",4.62395954459314,51
"Fruits_g_24h...4786",3.32431244218179,51
"Total_g_8h...4787",3.15995456001758,51
"total_g...4788",3.09090216012395,51
"Meal_bin_8h...4789",2.63772216928167,51
"Hour...4790",0.690040226282446,51
"Staples_g...4791",0.096291183236953,51
"Non.insulin.hypoglycemic.agents...4792",0,51
"basal_insulin...4793",0,51
"bolus_insulin...4794",0,51
"Intermediate_insulin...4795",0,51
"Staples_bin...4796",0,51
"Vegetables_g...4797",0,51
"Vegetables_bin...4798",0,51
"Fruits_g...4799",0,51
"Fruits_bin...4800",0,51
"Dairy_Products_g...4801",0,51
"Dairy_Products_bin...4802",0,51
"Legumes_Nuts_g...4803",0,51
"Legumes_Nuts_bin...4804",0,51
"Sweets_g...4805",0,51
"Sweets_bin...4806",0,51
"Day...4807",0,51
"basal_insulin_dose...4808",0,51
"bolus_insulin_dose...4809",0,51
"intermediate_insulin_dose...4810",0,51
"Insulin_Basal_Time...4811",0,51
"Intermediate_insulin_Time...4812",0,51
"Bolus_insulin_Time...4813",0,51
"Non_Insulin_Time...4814",0,51
"bolus_insulin_dose_time...4815",0,51
"basal_insulin_dose_time...4816",0,51
"intermediate_insulin_dose_time...4817",0,51
"day...4818",0,51
"month...4819",0,51
"Staples_g_8h...4820",0,51
"Staples_g_24h...4821",0,51
"Vegetables_g_8h...4822",0,51
"Fruits_g_8h...4823",0,51
"Animal_Foods_g_8h...4824",0,51
"Dairy_Products_g_8h...4825",0,51
"Dairy_Products_g_24h...4826",0,51
"Legumes_Nuts_g_8h...4827",0,51
"Legumes_Nuts_g_24h...4828",0,51
"Sweets_g_8h...4829",0,51
"Sweets_g_24h...4830",0,51
"Staples_bin_8h...4831",0,51
"Staples_bin_24h...4832",0,51
"Vegetables_bin_8h...4833",0,51
"Vegetables_bin_24h...4834",0,51
"Fruits_bin_8h...4835",0,51
"Fruits_bin_24h...4836",0,51
"Animal_Foods_bin_8h...4837",0,51
"Dairy_Products_bin_8h...4838",0,51
"Dairy_Products_bin_24h...4839",0,51
"Legumes_Nuts_bin_8h...4840",0,51
"Legumes_Nuts_bin_24h...4841",0,51
"Sweets_bin_8h...4842",0,51
"Sweets_bin_24h...4843",0,51
"Meal_bin_24h...4844",0,51
"Meal_time...4845",0,51
"PPG_spike_prev...4846",0,51
"Staples_g_8h_missing...4847",0,51
"Staples_g_24h_missing...4848",0,51
"Vegetables_g_8h_missing...4849",0,51
"Vegetables_g_24h_missing...4850",0,51
"Fruits_g_8h_missing...4851",0,51
"Fruits_g_24h_missing...4852",0,51
"Animal_Foods_g_8h_missing...4853",0,51
"Animal_Foods_g_24h_missing...4854",0,51
"Dairy_Products_g_8h_missing...4855",0,51
"Dairy_Products_g_24h_missing...4856",0,51
"Legumes_Nuts_g_8h_missing...4857",0,51
"Legumes_Nuts_g_24h_missing...4858",0,51
"Sweets_g_8h_missing...4859",0,51
"Sweets_g_24h_missing...4860",0,51
"Total_g_8h_missing...4861",0,51
"Total_g_24h_missing...4862",0,51
"Staples_bin_24h_missing...4863",0,51
"Vegetables_bin_24h_missing...4864",0,51
"Fruits_bin_24h_missing...4865",0,51
"Animal_Foods_bin_24h_missing...4866",0,51
"Dairy_Products_bin_24h_missing...4867",0,51
"Legumes_Nuts_bin_24h_missing...4868",0,51
"Sweets_bin_24h_missing...4869",0,51
"Meal_bin_24h_missing...4870",0,51
"PPG_spike_prev_missing...4871",0,51
"total_g...4872",100,52
"Hour...4873",32.9232121501761,52
"Total_g_24h...4874",19.6829564505846,52
"Vegetables_g...4875",12.6172793942066,52
